Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 4000 loss (5056930.4601870039, 1.2950498000200156e-12)
Iter #: 4010 loss (5056157.5594538478, 1.0451304106633885e-12)
Iter #: 4020 loss (5055387.0911218049, 1.1796375154899196e-12)
Iter #: 4030 loss (5054619.0408589588, 9.8390713477273418e-13)
Iter #: 4040 loss (5053853.394445966, 1.1669526396771005e-12)
Iter #: 4050 loss (5053090.1377754509, 1.1533532355363677e-12)
Iter #: 4060 loss (5052329.2568515856, 1.1219569705754994e-12)
Iter #: 4070 loss (5051570.7377895955, 1.0996444385143701e-12)
Iter #: 4080 loss (5050814.5668153446, 1.1832369960721894e-12)
Iter #: 4090 loss (5050060.7302649384, 1.1356122634062141e-12)
Iter #: 4100 loss (5049309.2145842621, 1.1165973914506108e-12)
Iter #: 4110 loss (5048560.0063287066, 9.6393638097177809e-13)
Iter #: 4120 loss (5047813.0921628391, 1.0557879240048158e-12)
Iter #: 4130 loss (5047068.4588599717, 1.1681605098828006e-12)
Iter #: 4140 loss (5046326.0933020255, 1.2562459490583412e-12)
Iter #: 4150 loss (5045585.9824790768, 9.863552741561804e-13)
Iter #: 4160 loss (5044848.1134892758, 1.2473679667324604e-12)
Iter #: 4170 loss (5044112.4735384826, 1.1720242955053297e-12)
Iter #: 4180 loss (5043379.0499400394, 9.9638715408318194e-13)
Iter #: 4190 loss (5042647.8301146561, 1.4359543936674068e-12)
Iter #: 4200 loss (5041918.8015901251, 1.0315218112067496e-12)
Iter #: 4210 loss (5041191.9520011321, 1.0704021123739076e-12)
Iter #: 4220 loss (5040467.2690891158, 1.1906160443192749e-12)
Iter #: 4230 loss (5039744.7407020517, 1.0052386933499745e-12)
Iter #: 4240 loss (5039024.3547943328, 1.1017594849366756e-12)
Iter #: 4250 loss (5038306.0994265331, 1.172966543895145e-12)
Iter #: 4260 loss (5037589.9627653314, 1.247419761981254e-12)
Iter #: 4270 loss (5036875.9330832409, 1.2274196527140245e-12)
Iter #: 4280 loss (5036163.9987585461, 9.5828903269048152e-13)
Iter #: 4290 loss (5035454.148275082, 1.359344510669384e-12)
Iter #: 4300 loss (5034746.3702220134, 9.8255585361760719e-13)
Iter #: 4310 loss (5034040.6532937307, 1.0327540591739689e-12)
Iter #: 4320 loss (5033336.9862896111, 1.0777364123556155e-12)
Iter #: 4330 loss (5032635.358113802, 1.0741275681747902e-12)
Iter #: 4340 loss (5031935.7577750115, 1.1918548206642003e-12)
Iter #: 4350 loss (5031238.1743862471, 1.2274086651049054e-12)
Iter #: 4360 loss (5030542.597164575, 1.0160037985423776e-12)
Iter #: 4370 loss (5029849.015430823, 1.1623639543528881e-12)
Iter #: 4380 loss (5029157.4186092829, 1.1017258194139788e-12)
Iter #: 4390 loss (5028467.7962273685, 1.2986174562573724e-12)
Iter #: 4400 loss (5027780.1379152546, 1.1209620597235187e-12)
Iter #: 4410 loss (5027094.4334055055, 1.2865125847997337e-12)
Iter #: 4420 loss (5026410.6725326302, 1.315996936030725e-12)
Iter #: 4430 loss (5025728.8452326627, 1.079094490172857e-12)
Iter #: 4440 loss (5025048.9415426319, 1.1801570732900715e-12)
Iter #: 4450 loss (5024370.9516000645, 1.2428701882997874e-12)
Iter #: 4460 loss (5023694.8656424219, 1.1456261800476345e-12)
Iter #: 4470 loss (5023020.6740064966, 1.3950757470566253e-12)
Iter #: 4480 loss (5022348.3671277501, 1.0738452683453322e-12)
Iter #: 4490 loss (5021677.9355396833, 1.361483682873873e-12)
Iter #: 4500 loss (5021009.3698730394, 9.9660707991624383e-13)
Iter #: 4510 loss (5020342.6608550856, 1.3215059767812403e-12)
Iter #: 4520 loss (5019677.7993088011, 1.3491700412197848e-12)
Iter #: 4530 loss (5019014.7761519961, 1.1923163875554825e-12)
Iter #: 4540 loss (5018353.5823964216, 1.2283582112040021e-12)
Iter #: 4550 loss (5017694.2091468247, 1.1076069907542168e-12)
Iter #: 4560 loss (5017036.6475999616, 1.1349450013583235e-12)
Iter #: 4570 loss (5016380.8890435277, 1.0195670826766733e-12)
Iter #: 4580 loss (5015726.9248551484, 1.0664896614873973e-12)
Iter #: 4590 loss (5015074.7465012092, 1.1490517909983815e-12)
Iter #: 4600 loss (5014424.3455356658, 1.3617218114886996e-12)
Iter #: 4610 loss (5013775.7135988977, 1.3063173725917478e-12)
Iter #: 4620 loss (5013128.8424164141, 1.1450645007736408e-12)
Iter #: 4630 loss (5012483.7237975933, 1.2418961660326505e-12)
Iter #: 4640 loss (5011840.3496343596, 1.2441350759451978e-12)
Iter #: 4650 loss (5011198.7118997909, 1.4483102404232135e-12)
Iter #: 4660 loss (5010558.8026467506, 1.2763669567239801e-12)
Iter #: 4670 loss (5009920.6140064793, 1.1843581380210892e-12)
Iter #: 4680 loss (5009284.1381871011, 1.4629439547358312e-12)
Iter #: 4690 loss (5008649.3674721532, 1.3258298039017379e-12)
Iter #: 4700 loss (5008016.2942191046, 1.3515980807158977e-12)
Iter #: 4710 loss (5007384.9108577818, 1.3038951466682144e-12)
Iter #: 4720 loss (5006755.2098888643, 1.3150219139105973e-12)
Iter #: 4730 loss (5006127.1838822495, 1.1697954260357209e-12)
Iter #: 4740 loss (5005500.8254755912, 1.218717954913744e-12)
Iter #: 4750 loss (5004876.127372561, 1.4537519013959063e-12)
Iter #: 4760 loss (5004253.0823413841, 1.2025453607919105e-12)
Iter #: 4770 loss (5003631.6832131194, 1.1133201084925058e-12)
Iter #: 4780 loss (5003011.9228801699, 1.129204193764542e-12)
Iter #: 4790 loss (5002393.7942945734, 1.1233927211372215e-12)
Iter #: 4800 loss (5001777.2904664595, 1.0814901696013421e-12)
Iter #: 4810 loss (5001162.4044624502, 1.285792415110968e-12)
Iter #: 4820 loss (5000549.1294040531, 1.2773251156670528e-12)
Iter #: 4830 loss (4999937.4584661489, 1.3004478151317776e-12)
Iter #: 4840 loss (4999327.3848753711, 1.1892513178401863e-12)
Iter #: 4850 loss (4998718.9019086193, 1.175705044056069e-12)
Iter #: 4860 loss (4998112.0028915219, 1.2338893763462663e-12)
Iter #: 4870 loss (4997506.6811969746, 1.2454333079949983e-12)
Iter #: 4880 loss (4996902.9302436598, 1.3698640032622578e-12)
Iter #: 4890 loss (4996300.7434946354, 1.3446143466892831e-12)
Iter #: 4900 loss (4995700.1144559374, 1.2116662351976159e-12)
Iter #: 4910 loss (4995101.036675171, 1.3017728138003538e-12)
Iter #: 4920 loss (4994503.5037402743, 1.2769170321972307e-12)
Iter #: 4930 loss (4993907.5092781177, 1.5335316681075018e-12)
Iter #: 4940 loss (4993313.0469533745, 1.4741625929877655e-12)
Iter #: 4950 loss (4992720.110467189, 1.3307101060503653e-12)
Iter #: 4960 loss (4992128.6935560992, 1.3966600377548765e-12)
Iter #: 4970 loss (4991538.7899908889, 1.1895939980566291e-12)
Iter #: 4980 loss (4990950.3935754923, 1.2939360606123627e-12)
Iter #: 4990 loss (4990363.4981459724, 1.9097350144886588e-12)
Iter #: 5000 loss (4989778.0975695476, 1.1922037306029992e-12)
--- 6212.896680831909 seconds ---
