Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 4000 loss (4637035.4489493566, 3.1151326791098301e-12)
Iter #: 4010 loss (4775715.5809865491, 3.140541319526553e-12)
Iter #: 4020 loss (4711100.9814209258, 3.7733914102572076e-12)
Iter #: 4030 loss (4635603.9207626022, 3.3988984124410685e-12)
Iter #: 4040 loss (4774288.2994195288, 2.8805796281694714e-12)
Iter #: 4050 loss (4709677.819779071, 3.7738866676513742e-12)
Iter #: 4060 loss (4634185.0383703262, 3.7933211670358882e-12)
Iter #: 4070 loss (4772873.5950415069, 3.4115559771835255e-12)
Iter #: 4080 loss (4708267.1703475099, 3.7969704752849451e-12)
Iter #: 4090 loss (4632778.6005768543, 2.9523043701870314e-12)
Iter #: 4100 loss (4771471.2682966106, 3.3380163702387927e-12)
Iter #: 4110 loss (4706868.8350499077, 3.2930564731976434e-12)
Iter #: 4120 loss (4631384.4108376075, 2.6283013525368377e-12)
Iter #: 4130 loss (4770081.1242291126, 3.1266631654415408e-12)
Iter #: 4140 loss (4705482.6203658627, 2.9104823911845921e-12)
Iter #: 4150 loss (4630002.2771192845, 3.0069653762548082e-12)
Iter #: 4160 loss (4768702.9723455524, 2.8880804458914672e-12)
Iter #: 4170 loss (4704108.3371946383, 3.9443465033267474e-12)
Iter #: 4180 loss (4628632.011765209, 3.2841231501058627e-12)
Iter #: 4190 loss (4767336.6264818422, 2.4884302886750443e-12)
Iter #: 4200 loss (4702745.8007239653, 2.6814404556028273e-12)
Iter #: 4210 loss (4627273.4313656706, 2.5981229001392619e-12)
Iter #: 4220 loss (4765981.9046752285, 3.184684842586265e-12)
Iter #: 4230 loss (4701394.8303035637, 3.9767808927961689e-12)
Iter #: 4240 loss (4625926.3566328092, 2.9719661680432969e-12)
Iter #: 4250 loss (4764638.6290409667, 3.1315217344637651e-12)
Iter #: 4260 loss (4700055.2493233019, 3.2227998613299117e-12)
Iter #: 4270 loss (4624590.6122801704, 3.5044593290388481e-12)
Iter #: 4280 loss (4763306.6256534131, 3.1573407155312643e-12)
Iter #: 4290 loss (4698726.8850956615, 3.0078094801797157e-12)
Iter #: 4300 loss (4623266.0269065257, 3.4238002393040387e-12)
Iter #: 4310 loss (4761985.7244313546, 2.9925702479088068e-12)
Iter #: 4320 loss (4697409.5687424215, 2.9962585915028405e-12)
Iter #: 4330 loss (4621952.4328838484, 3.333019926891087e-12)
Iter #: 4340 loss (4760675.7590273712, 3.1991925342833927e-12)
Iter #: 4350 loss (4696103.1350852661, 3.561087722078199e-12)
