Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 4000 loss (4694517.5802958794, 2.3906021669482396e-12)
Iter #: 4010 loss (4693971.3186992286, 2.8855712575222526e-12)
Iter #: 4020 loss (4693426.7041182965, 2.1072484418993256e-12)
Iter #: 4030 loss (4692883.7269730205, 2.0854649598742891e-12)
Iter #: 4040 loss (4692342.3777657868, 2.1968037392323584e-12)
Iter #: 4050 loss (4691802.64708059, 3.405600932037269e-12)
Iter #: 4060 loss (4691264.5255822027, 3.1963550835312354e-12)
Iter #: 4070 loss (4690728.0040155016, 2.3288344040805094e-12)
Iter #: 4080 loss (4690193.0732045332, 2.3603557128696934e-12)
Iter #: 4090 loss (4689659.7240518294, 2.8147429109724614e-12)
Iter #: 4100 loss (4689127.9475376364, 2.309371569300564e-12)
Iter #: 4110 loss (4688597.7347191321, 2.228389889707003e-12)
Iter #: 4120 loss (4688069.0767297, 2.1815609857810149e-12)
Iter #: 4130 loss (4687541.964778143, 2.3694226022828312e-12)
Iter #: 4140 loss (4687016.3901480166, 2.1249426575365552e-12)
Iter #: 4150 loss (4686492.3441968411, 2.2280394816725214e-12)
Iter #: 4160 loss (4685969.8183554187, 2.5096808622294259e-12)
Iter #: 4170 loss (4685448.804127086, 2.749998984577949e-12)
Iter #: 4180 loss (4684929.2930870103, 2.1047885550056883e-12)
Iter #: 4190 loss (4684411.2768815234, 2.1848989354280926e-12)
Iter #: 4200 loss (4683894.7472273633, 2.9226998309302104e-12)
Iter #: 4210 loss (4683379.6959110368, 2.0722056240463924e-12)
Iter #: 4220 loss (4682866.1147881048, 2.4694414392295693e-12)
Iter #: 4230 loss (4682353.9957824806, 2.3454551858630443e-12)
Iter #: 4240 loss (4681843.3308857866, 2.3824819947988948e-12)
Iter #: 4250 loss (4681334.1121566826, 2.3824257545562638e-12)
Iter #: 4260 loss (4680826.3317201464, 2.5424600092401253e-12)
Iter #: 4270 loss (4680319.9817669056, 2.3120770752904082e-12)
Iter #: 4280 loss (4679815.0545526547, 2.0382941106145239e-12)
Iter #: 4290 loss (4679311.5423975075, 2.5309362567108117e-12)
Iter #: 4300 loss (4678809.4376852894, 2.3809868880308934e-12)
Iter #: 4310 loss (4678308.7328629037, 2.2059446129390496e-12)
Iter #: 4320 loss (4677809.4204397127, 2.5130601061413328e-12)
Iter #: 4330 loss (4677311.4929868607, 2.2269588719565018e-12)
Iter #: 4340 loss (4676814.9431366865, 2.6727382149712929e-12)
Iter #: 4350 loss (4676319.7635820406, 2.5313226498468242e-12)
Iter #: 4360 loss (4675825.9470757125, 2.1855109374063979e-12)
Iter #: 4370 loss (4675333.4864297714, 2.3272507585045923e-12)
Iter #: 4380 loss (4674842.3745149914, 2.4550389363844236e-12)
Iter #: 4390 loss (4674352.6042602053, 2.3296220774862839e-12)
Iter #: 4400 loss (4673864.1686516879, 2.3012063015886391e-12)
Iter #: 4410 loss (4673377.0607326096, 2.2761896520087787e-12)
Iter #: 4420 loss (4672891.2736024018, 2.5037699261206636e-12)
Iter #: 4430 loss (4672406.8004161296, 2.5952127605218608e-12)
Iter #: 4440 loss (4671923.6343839867, 2.5448186745709704e-12)
Iter #: 4450 loss (4671441.7687706314, 2.3681759471808471e-12)
Iter #: 4460 loss (4670961.1968946531, 2.5802849354828946e-12)
Iter #: 4470 loss (4670481.9121279828, 2.5750892464117479e-12)
Iter #: 4480 loss (4670003.9078953071, 2.2945667383166273e-12)
Iter #: 4490 loss (4669527.1776735652, 2.3360421452302385e-12)
Iter #: 4500 loss (4669051.7149912827, 2.4399719415970935e-12)
Iter #: 4510 loss (4668577.5134281237, 2.6784024111727307e-12)
Iter #: 4520 loss (4668104.5666142637, 2.6598735172048535e-12)
Iter #: 4530 loss (4667632.8682298893, 2.4401930602938448e-12)
Iter #: 4540 loss (4667162.4120046319, 2.2956831244568581e-12)
Iter #: 4550 loss (4666693.1917170705, 2.466059309765324e-12)
Iter #: 4560 loss (4666225.2011941224, 1.9017835444542561e-12)
Iter #: 4570 loss (4665758.434310602, 2.4283391477608064e-12)
Iter #: 4580 loss (4665292.8849886786, 2.0947140509075346e-12)
Iter #: 4590 loss (4664828.5471973307, 2.1623579188981852e-12)
Iter #: 4600 loss (4664365.4149518404, 3.5498801501261106e-12)
Iter #: 4610 loss (4663903.482313361, 2.327642976810362e-12)
Iter #: 4620 loss (4663442.7433883157, 2.582368922455795e-12)
Iter #: 4630 loss (4662983.1923279641, 2.8881270539591619e-12)
Iter #: 4640 loss (4662524.8233279232, 2.3117076811684913e-12)
Iter #: 4650 loss (4662067.6306276517, 2.2664808153315292e-12)
Iter #: 4660 loss (4661611.6085099662, 2.6991956563008383e-12)
Iter #: 4670 loss (4661156.7513006451, 2.079297604285418e-12)
Iter #: 4680 loss (4660703.0533678476, 2.3536838929862733e-12)
Iter #: 4690 loss (4660250.509121771, 2.328324514658353e-12)
Iter #: 4700 loss (4659799.1130140992, 2.4872006473670277e-12)
Iter #: 4710 loss (4659348.8595376294, 2.6604453465729962e-12)
Iter #: 4720 loss (4658899.743225771, 2.2904687986304488e-12)
Iter #: 4730 loss (4658451.7586521441, 2.4636780680444749e-12)
Iter #: 4740 loss (4658004.9004301131, 2.560311005913409e-12)
Iter #: 4750 loss (4657559.1632124064, 2.1612242857627979e-12)
Iter #: 4760 loss (4657114.5416906653, 2.3199720623136851e-12)
Iter #: 4770 loss (4656671.0305950157, 2.4732564098338715e-12)
Iter #: 4780 loss (4656228.624693701, 2.0564831196176346e-12)
Iter #: 4790 loss (4655787.3187926291, 3.1438020606454683e-12)
Iter #: 4800 loss (4655347.1077349978, 2.4055781920421123e-12)
Iter #: 4810 loss (4654907.9864009088, 2.3857669467179696e-12)
Iter #: 4820 loss (4654469.9497069512, 2.1009679549552785e-12)
Iter #: 4830 loss (4654032.9926058566, 3.0263987487387339e-12)
Iter #: 4840 loss (4653597.1100860722, 2.4889201803209649e-12)
Iter #: 4850 loss (4653162.2971714195, 2.0509238463368328e-12)
Iter #: 4860 loss (4652728.5489207348, 2.5455365054897252e-12)
Iter #: 4870 loss (4652295.8604274848, 1.9787842519739565e-12)
Iter #: 4880 loss (4651864.2268194035, 2.406101274827866e-12)
Iter #: 4890 loss (4651433.6432581665, 2.1270742510651842e-12)
Iter #: 4900 loss (4651004.1049390258, 2.4307256875969199e-12)
Iter #: 4910 loss (4650575.6070904788, 2.5846576170110628e-12)
Iter #: 4920 loss (4650148.1449739039, 2.7115666021151957e-12)
Iter #: 4930 loss (4649721.7138832482, 2.4417059844313326e-12)
Iter #: 4940 loss (4649296.3091447232, 3.0243921875734586e-12)
Iter #: 4950 loss (4648871.9261164144, 2.7779726266120967e-12)
Iter #: 4960 loss (4648448.5601880383, 2.5419774998038389e-12)
Iter #: 4970 loss (4648026.2067805771, 2.5064427184697563e-12)
Iter #: 4980 loss (4647604.8613459766, 2.442860421975716e-12)
Iter #: 4990 loss (4647184.5193668641, 2.7233411529342474e-12)
Iter #: 5000 loss (4646765.1763562327, 2.2912093541846658e-12)
--- 5976.848786354065 seconds ---
