Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 4000 loss (5926299.2368420046, 2.7219498047335644e-13)
Iter #: 4010 loss (5925277.6985515822, 3.1782441081325178e-13)
Iter #: 4020 loss (5924259.0615559202, 3.1032035871952665e-13)
Iter #: 4030 loss (5923243.3091793284, 2.994778425775281e-13)
Iter #: 4040 loss (5922230.424902129, 2.7967187525017764e-13)
Iter #: 4050 loss (5921220.3923580879, 3.3227474971272485e-13)
Iter #: 4060 loss (5920213.1953319907, 3.1185558792624265e-13)
Iter #: 4070 loss (5919208.8177572004, 3.1459977073078112e-13)
Iter #: 4080 loss (5918207.2437131461, 3.6002351965352546e-13)
Iter #: 4090 loss (5917208.4574230127, 2.8917954515544612e-13)
Iter #: 4100 loss (5916212.4432513071, 3.1953347552397857e-13)
Iter #: 4110 loss (5915219.1857016068, 2.7990153948122018e-13)
Iter #: 4120 loss (5914228.6694142241, 2.7960196314742919e-13)
Iter #: 4130 loss (5913240.8791638967, 3.0192487023020373e-13)
Iter #: 4140 loss (5912255.7998576565, 2.9382468369728597e-13)
Iter #: 4150 loss (5911273.4165325668, 2.7941615986882939e-13)
Iter #: 4160 loss (5910293.7143535893, 3.504798503090495e-13)
Iter #: 4170 loss (5909316.6786114248, 3.0076180117549272e-13)
Iter #: 4180 loss (5908342.2947205026, 2.8969813364069172e-13)
Iter #: 4190 loss (5907370.5482168579, 3.0210205591755101e-13)
Iter #: 4200 loss (5906401.4247561451, 3.5567846635233872e-13)
Iter #: 4210 loss (5905434.910111676, 2.8171310865386203e-13)
Iter #: 4220 loss (5904470.9901724206, 2.7714085327433009e-13)
Iter #: 4230 loss (5903509.6509412099, 2.9123460491750003e-13)
Iter #: 4240 loss (5902550.8785327133, 3.4922128145141054e-13)
Iter #: 4250 loss (5901594.6591717424, 2.9958629631881779e-13)
Iter #: 4260 loss (5900640.9791914262, 4.7482130693546438e-13)
Iter #: 4270 loss (5899689.8250313569, 2.8363494744203251e-13)
Iter #: 4280 loss (5898741.1832360039, 3.3307364796687598e-13)
Iter #: 4290 loss (5897795.0404529404, 3.2905984557888737e-13)
Iter #: 4300 loss (5896851.3834311878, 2.7339428505358952e-13)
Iter #: 4310 loss (5895910.1990196826, 3.2974046526047763e-13)
Iter #: 4320 loss (5894971.4741655961, 2.9168325776129537e-13)
Iter #: 4330 loss (5894035.1959128408, 3.5800445172280394e-13)
Iter #: 4340 loss (5893101.3514005002, 3.026799510887166e-13)
Iter #: 4350 loss (5892169.9278615173, 2.6863284975046547e-13)
Iter #: 4360 loss (5891240.9126210138, 2.7156604463028952e-13)
Iter #: 4370 loss (5890314.2930950848, 3.1868182648382404e-13)
Iter #: 4380 loss (5889390.0567893153, 3.0374789468842938e-13)
Iter #: 4390 loss (5888468.1912974603, 2.8600593432946769e-13)
Iter #: 4400 loss (5887548.6843001544, 2.9735108353229987e-13)
Iter #: 4410 loss (5886631.523563629, 3.5991615998438346e-13)
Iter #: 4420 loss (5885716.6969384281, 3.3814960073606544e-13)
Iter #: 4430 loss (5884804.1923582545, 2.9529267749008302e-13)
Iter #: 4440 loss (5883893.9978387747, 3.5773063724613774e-13)
Iter #: 4450 loss (5882986.1014764523, 3.0298568398103073e-13)
Iter #: 4460 loss (5882080.4914473658, 3.045367331239004e-13)
Iter #: 4470 loss (5881177.1560062515, 3.6594767922170148e-13)
Iter #: 4480 loss (5880276.0834853221, 2.9799715317868492e-13)
Iter #: 4490 loss (5879377.2622933378, 3.5906699387612918e-13)
Iter #: 4500 loss (5878480.6809144747, 2.9642296047609786e-13)
Iter #: 4510 loss (5877586.3279074449, 3.1184597850475853e-13)
Iter #: 4520 loss (5876694.1919045281, 3.4054755881170086e-13)
Iter #: 4530 loss (5875804.2616105974, 3.1306211138614576e-13)
Iter #: 4540 loss (5874916.5258023059, 3.0538229955750494e-13)
Iter #: 4550 loss (5874030.9733271552, 3.0353232566462003e-13)
Iter #: 4560 loss (5873147.5931026582, 2.8906119687434823e-13)
Iter #: 4570 loss (5872266.3741155248, 3.3257375261921259e-13)
Iter #: 4580 loss (5871387.3054208783, 3.5578216664347387e-13)
Iter #: 4590 loss (5870510.3761414625, 3.758438501732857e-13)
Iter #: 4600 loss (5869635.5754668936, 3.6091620432094112e-13)
Iter #: 4610 loss (5868762.8926530005, 2.9943188797293112e-13)
Iter #: 4620 loss (5867892.31702099, 2.7888193580765766e-13)
Iter #: 4630 loss (5867023.8379568579, 3.182700951251995e-13)
Iter #: 4640 loss (5866157.4449107442, 3.2362866061630955e-13)
Iter #: 4650 loss (5865293.1273962371, 3.2696831503852486e-13)
Iter #: 4660 loss (5864430.8749897834, 3.2239108751880935e-13)
Iter #: 4670 loss (5863570.6773300767, 3.322485311180363e-13)
Iter #: 4680 loss (5862712.5241174959, 3.7735710682439536e-13)
Iter #: 4690 loss (5861856.4051135387, 3.2868507428550767e-13)
Iter #: 4700 loss (5861002.3101402596, 3.7750375956002315e-13)
Iter #: 4710 loss (5860150.2290797858, 3.3623225552376694e-13)
Iter #: 4720 loss (5859300.1518737748, 3.1471291682187839e-13)
Iter #: 4730 loss (5858452.0685229506, 3.4596404240131259e-13)
Iter #: 4740 loss (5857605.9690866088, 3.1361911747946737e-13)
Iter #: 4750 loss (5856761.8436821513, 3.5050156027583625e-13)
Iter #: 4760 loss (5855919.6824847311, 3.3367570878126986e-13)
Iter #: 4770 loss (5855079.4757266967, 3.0325259284066302e-13)
Iter #: 4780 loss (5854241.2136972807, 3.3442253934262297e-13)
Iter #: 4790 loss (5853404.8867421187, 3.4347982644603113e-13)
Iter #: 4800 loss (5852570.4852629695, 3.1938309329798247e-13)
Iter #: 4810 loss (5851737.9997172495, 3.2984451857861793e-13)
Iter #: 4820 loss (5850907.4206177257, 3.6135515887815558e-13)
Iter #: 4830 loss (5850078.7385321632, 2.9628394412119819e-13)
Iter #: 4840 loss (5849251.9440829763, 3.6694267663598143e-13)
Iter #: 4850 loss (5848427.0279468847, 3.2295162848534271e-13)
Iter #: 4860 loss (5847603.9808547134, 3.4083964525495858e-13)
Iter #: 4870 loss (5846782.7935909061, 3.1252481869829174e-13)
Iter #: 4880 loss (5845963.4569934243, 3.0675547341016483e-13)
Iter #: 4890 loss (5845145.9619532982, 3.033987494863237e-13)
Iter #: 4900 loss (5844330.2994145025, 2.8078609947801892e-13)
Iter #: 4910 loss (5843516.4603735721, 3.0069018906813149e-13)
Iter #: 4920 loss (5842704.4358794345, 3.268566169376755e-13)
Iter #: 4930 loss (5841894.2170330798, 3.1957447768103987e-13)
Iter #: 4940 loss (5841085.7949873982, 3.1161745211613443e-13)
Iter #: 4950 loss (5840279.1609469084, 2.9628747668549081e-13)
Iter #: 4960 loss (5839474.3061675075, 3.8777012249422925e-13)
Iter #: 4970 loss (5838671.221956294, 3.2916799481252097e-13)
Iter #: 4980 loss (5837869.8996713255, 3.51545542861139e-13)
Iter #: 4990 loss (5837070.3307214351, 3.5259021200743791e-13)
Iter #: 5000 loss (5836272.5065659685, 2.9886586826666132e-13)
--- 6216.722136259079 seconds ---
