Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
enwik-200/BFGDiter_from2PMM_dim50_step5.60717030489e-09_0.0
Iter #: 2950 loss (7760507.2322443211, 0.00013888743153296515)
Iter #: 2960 loss (7760364.8446790325, 0.00013934090462755294)
Iter #: 2970 loss (7760221.9715648247, 0.00013979428395551085)
Iter #: 2980 loss (7760078.6063568136, 0.00014024757010899829)
Iter #: 2990 loss (7759934.7424948812, 0.00014070076371483294)
Iter #: 3000 loss (7759790.3734034877, 0.00014115386538906082)
Iter #: 3010 loss (7759645.4924913934, 0.00014160687576837783)
Iter #: 3020 loss (7759500.0931515731, 0.00014205979549429277)
Iter #: 3030 loss (7759354.1687608957, 0.00014251262523880812)
Iter #: 3040 loss (7759207.7126800753, 0.00014296536565344914)
Iter #: 3050 loss (7759060.7182533247, 0.00014341801742604661)
Iter #: 3060 loss (7758913.1788082728, 0.00014387058125492764)
Iter #: 3070 loss (7758765.0876557454, 0.00014432305783225618)
Iter #: 3080 loss (7758616.4380895281, 0.00014477544788957418)
Iter #: 3090 loss (7758467.2233862681, 0.00014522775213869629)
Iter #: 3100 loss (7758317.4368051914, 0.00014567997133713124)
Iter #: 3110 loss (7758167.0715879519, 0.00014613210622634872)
Iter #: 3120 loss (7758016.1209584894, 0.00014658415758710402)
Iter #: 3130 loss (7757864.5781228226, 0.00014703612618767551)
Iter #: 3140 loss (7757712.4362687971, 0.00014748801281685875)
Iter #: 3150 loss (7757559.6885660058, 0.00014793981829196582)
Iter #: 3160 loss (7757406.3281655842, 0.00014839154341995221)
Iter #: 3170 loss (7757252.348199985, 0.00014884318904840289)
Iter #: 3180 loss (7757097.7417828618, 0.00014929475600954656)
Iter #: 3190 loss (7756942.5020088246, 0.00014974624517126624)
Iter #: 3200 loss (7756786.6219533663, 0.00015019765740838765)
Iter #: 3210 loss (7756630.094672625, 0.00015064899360364277)
Iter #: 3220 loss (7756472.9132031882, 0.00015110025465988786)
Iter #: 3230 loss (7756315.0705620162, 0.00015155144149915325)
Iter #: 3240 loss (7756156.5597461825, 0.00015200255504848445)
Iter #: 3250 loss (7755997.3737327643, 0.00015245359626774122)
Iter #: 3260 loss (7755837.5054786867, 0.00015290456609403231)
Iter #: 3270 loss (7755676.9479205059, 0.00015335546553002521)
Iter #: 3280 loss (7755515.6939743198, 0.00015380629555180448)
Iter #: 3290 loss (7755353.7365355399, 0.00015425705717000851)
Iter #: 3300 loss (7755191.0684788488, 0.00015470775141818928)
Iter #: 3310 loss (7755027.6826578462, 0.00015515837932379649)
Iter #: 3320 loss (7754863.5719051454, 0.00015560894195228782)
Iter #: 3330 loss (7754698.7290320406, 0.00015605944036772764)
Iter #: 3340 loss (7754533.1468284205, 0.00015650987566432449)
Iter #: 3350 loss (7754366.8180626342, 0.00015696024894747943)
Iter #: 3360 loss (7754199.7354813302, 0.00015741056133380591)
Iter #: 3370 loss (7754031.8918093545, 0.00015786081397048526)
Iter #: 3380 loss (7753863.2797494875, 0.00015831100801296278)
Iter #: 3390 loss (7753693.8919824986, 0.00015876114462858381)
Iter #: 3400 loss (7753523.721166851, 0.0001592112250166524)
Iter #: 3410 loss (7753352.7599386396, 0.00015966125038623479)
Iter #: 3420 loss (7753181.00091145, 0.00016011122195926347)
Iter #: 3430 loss (7753008.4366762349, 0.00016056114099042074)
Iter #: 3440 loss (7752835.0598011427, 0.00016101100873427274)
Iter #: 3450 loss (7752660.8628314892, 0.00016146082647999424)
Iter #: 3460 loss (7752485.8382895626, 0.000161910595534913)
Iter #: 3470 loss (7752309.9786744611, 0.0001623603172107049)
Iter #: 3480 loss (7752133.2764621172, 0.00016280999285291951)
Iter #: 3490 loss (7751955.7241050657, 0.00016325962382335879)
Iter #: 3500 loss (7751777.3140323777, 0.00016370921149090414)
Iter #: 3510 loss (7751598.0386495404, 0.00016415875726806262)
Iter #: 3520 loss (7751417.8903383277, 0.00016460826257114517)
Iter #: 3530 loss (7751236.8614567667, 0.00016505772883151855)
Iter #: 3540 loss (7751054.9443389643, 0.0001655071575214945)
Iter #: 3550 loss (7750872.1312950579, 0.00016595655012051116)
Iter #: 3560 loss (7750688.4146110862, 0.00016640590812802599)
Iter #: 3570 loss (7750503.7865488855, 0.00016685523306745849)
Iter #: 3580 loss (7750318.2393460972, 0.00016730452648449468)
Iter #: 3590 loss (7750131.7652159072, 0.00016775378994902631)
Iter #: 3600 loss (7749944.3563471399, 0.00016820302504800885)
Iter #: 3610 loss (7749756.0049040811, 0.00016865223338980511)
Iter #: 3620 loss (7749566.7030263878, 0.000169101416616638)
Iter #: 3630 loss (7749376.4428291041, 0.00016955057637446245)
Iter #: 3640 loss (7749185.2164024338, 0.00016999971434875536)
Iter #: 3650 loss (7748993.0158118848, 0.00017044883223929291)
Iter #: 3660 loss (7748799.8330979869, 0.00017089793176706407)
Iter #: 3670 loss (7748605.660276386, 0.00017134701468948959)
Iter #: 3680 loss (7748410.4893377218, 0.00017179608277467144)
Iter #: 3690 loss (7748214.3122475455, 0.00017224513782531723)
Iter #: 3700 loss (7748017.1209463114, 0.00017269418165449891)
Iter #: 3710 loss (7747818.9073493574, 0.00017314321611144363)
Iter #: 3720 loss (7747619.6633467749, 0.00017359224306399954)
Iter #: 3730 loss (7747419.3808034137, 0.00017404126440950305)
Iter #: 3740 loss (7747218.0515588578, 0.00017449028206846835)
Iter #: 3750 loss (7747015.6674273852, 0.00017493929799379277)
Iter #: 3760 loss (7746812.22019789, 0.00017538831414897469)
Iter #: 3770 loss (7746607.7016339209, 0.0001758373325358762)
Iter #: 3780 loss (7746402.1034736177, 0.00017628635517517996)
Iter #: 3790 loss (7746195.4174297126, 0.00017673538412426147)
Iter #: 3800 loss (7745987.6351894857, 0.00017718442145962587)
Iter #: 3810 loss (7745778.7484147986, 0.00017763346928177074)
Iter #: 3820 loss (7745568.74874203, 0.00017808252973056232)
Iter #: 3830 loss (7745357.627782125, 0.00017853160495731149)
Iter #: 3840 loss (7745145.3771205647, 0.00017898069715620036)
Iter #: 3850 loss (7744931.9883173779, 0.00017942980853897158)
Iter #: 3860 loss (7744717.4529071786, 0.00017987894135754353)
Iter #: 3870 loss (7744501.7623991147, 0.00018032809787858235)
Iter #: 3880 loss (7744284.9082769295, 0.00018077728041092006)
Iter #: 3890 loss (7744066.8819989841, 0.00018122649127714452)
Iter #: 3900 loss (7743847.6749983067, 0.00018167573284135849)
Iter #: 3910 loss (7743627.2786825374, 0.00018212500749402078)
Iter #: 3920 loss (7743405.6844340377, 0.00018257431765583793)
Iter #: 3930 loss (7743182.8836099477, 0.00018302366578586371)
Iter #: 3940 loss (7742958.8675421597, 0.00018347305435155334)
Iter #: 3950 loss (7742733.6275373967, 0.0001839224858786475)
Iter #: 3960 loss (7742507.1548773171, 0.00018437196290537754)
Iter #: 3970 loss (7742279.4408184886, 0.00018482148800311537)
Iter #: 3980 loss (7742050.476592496, 0.00018527106379210068)
Iter #: 3990 loss (7741820.253406032, 0.00018572069289754086)
Iter #: 4000 loss (7741588.7624409413, 0.00018617037799930565)
Iter #: 4010 loss (7741355.9948542509, 0.00018662012179444549)
Iter #: 4020 loss (7741121.9417784, 0.00018706992703243443)
Iter #: 4030 loss (7740886.5943211932, 0.00018751979647359452)
Iter #: 4040 loss (7740649.9435659135, 0.00018796973292215007)
