Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 4010 loss (4661743.0923866406, 3.8943139957814141e-12)
Iter #: 4020 loss (4838959.0303501012, 4.249773402279288e-12)
Iter #: 4030 loss (4719380.4044203097, 3.7754642300186398e-12)
Iter #: 4040 loss (4660377.3450173195, 3.4365079709374255e-12)
Iter #: 4050 loss (4837597.3781593041, 3.8246971733685729e-12)
Iter #: 4060 loss (4718022.7759892484, 3.2962170262064661e-12)
Iter #: 4070 loss (4659023.7813848434, 3.3275571021322971e-12)
Iter #: 4080 loss (4836247.8445475902, 3.6679459131240028e-12)
Iter #: 4090 loss (4716677.2021894641, 3.7067394959695658e-12)
Iter #: 4100 loss (4657682.2076263269, 3.8007583105470204e-12)
Iter #: 4110 loss (4834910.2371513611, 3.1058671174066374e-12)
Iter #: 4120 loss (4715343.4921220224, 2.781685615020769e-12)
Iter #: 4130 loss (4656352.4343180638, 3.1483898132000759e-12)
Iter #: 4140 loss (4833584.368001407, 4.1486157714296661e-12)
Iter #: 4150 loss (4714021.4592387341, 3.2635237542933012e-12)
Iter #: 4160 loss (4655034.2763442993, 3.3839974726700676e-12)
Iter #: 4170 loss (4832270.0533932364, 3.5609910603735642e-12)
Iter #: 4180 loss (4712710.9212141577, 3.5361446796641485e-12)
Iter #: 4190 loss (4653727.5527706435, 4.2684696337840277e-12)
Iter #: 4200 loss (4830967.1137621859, 3.7301672323839013e-12)
Iter #: 4210 loss (4711411.6998223057, 3.7708065117204455e-12)
Iter #: 4220 loss (4652432.086722225, 3.3516648326249362e-12)
Iter #: 4230 loss (4829675.3735630997, 3.6212824697846661e-12)
Iter #: 4240 loss (4710123.6208176771, 3.2985693561982018e-12)
Iter #: 4250 loss (4651147.7052662661, 3.4144765764792759e-12)
Iter #: 4260 loss (4828394.6611541724, 3.4060107286451923e-12)
Iter #: 4270 loss (4708846.513820637, 3.7674033709652519e-12)
Iter #: 4280 loss (4649874.2392986575, 3.8888105973809117e-12)
Iter #: 4290 loss (4827124.8086851696, 3.4699916036248791e-12)
Iter #: 4300 loss (4707580.21220682, 2.9703383190743466e-12)
Iter #: 4310 loss (4648611.5234346427, 3.0075774467127848e-12)
Iter #: 4320 loss (4825865.6519893128, 3.4419505957282893e-12)
Iter #: 4330 loss (4706324.553000397, 3.5513578185672889e-12)
Iter #: 4340 loss (4647359.3959034774, 4.0125927079876356e-12)
Iter #: 4350 loss (4824617.0304790912, 4.020382861630228e-12)
Iter #: 4360 loss (4705079.376771139, 3.6347608095365138e-12)
Iter #: 4370 loss (4646117.698446447, 3.3082310450802425e-12)
Iter #: 4380 loss (4823378.7870457172, 4.2331619705652093e-12)
Iter #: 4390 loss (4703844.5275349263, 3.2860086246931718e-12)
Iter #: 4400 loss (4644886.2762186714, 3.5820497154993491e-12)
Iter #: 4410 loss (4822150.7679619016, 3.4457169071719481e-12)
Iter #: 4420 loss (4702619.8526577959, 3.4163276276342282e-12)
Iter #: 4430 loss (4643664.9776941035, 4.0400632979921668e-12)
Iter #: 4440 loss (4820932.8227880886, 3.0302240967700697e-12)
Iter #: 4450 loss (4701405.202763129, 3.3931375122878968e-12)
Iter #: 4460 loss (4642453.6545738289, 3.5775732686215816e-12)
Iter #: 4470 loss (4819724.8042817945, 3.3684638625704454e-12)
Iter #: 4480 loss (4700200.43164209, 3.3187687867753285e-12)
Iter #: 4490 loss (4641252.1616975041, 3.1929358150838601e-12)
Iter #: 4500 loss (4818526.568309959, 3.7429658819014677e-12)
Iter #: 4510 loss (4699005.3961669467, 3.7958770832908172e-12)
Iter #: 4520 loss (4640060.3569575893, 3.8504078660707965e-12)
Iter #: 4530 loss (4817337.973764318, 3.5491199558976161e-12)
Iter #: 4540 loss (4697819.9562074132, 2.3932388346563515e-12)
Iter #: 4550 loss (4638878.1012165844, 3.0526824815863764e-12)
Iter #: 4560 loss (4816158.8824795466, 3.4749928534758173e-12)
Iter #: 4570 loss (4696643.9745496176, 3.4539780467474801e-12)
Iter #: 4580 loss (4637705.2582270289, 3.4650228328146759e-12)
Iter #: 4590 loss (4814989.1591539448, 3.2460495746844553e-12)
Iter #: 4600 loss (4695477.3168178657, 4.4482264953837614e-12)
Iter #: 4610 loss (4636541.6945538688, 4.0003859669340623e-12)
Iter #: 4620 loss (4813828.6712730443, 3.214942870080509e-12)
Iter #: 4630 loss (4694319.8513988312, 3.5211345771319395e-12)
Iter #: 4640 loss (4635387.2794996593, 3.5340467513424342e-12)
Iter #: 4650 loss (4812677.2890353343, 2.9325957519943379e-12)
Iter #: 4660 loss (4693171.4493682981, 4.0626791866401419e-12)
Iter #: 4670 loss (4634241.8850320335, 4.5747659894583909e-12)
Iter #: 4680 loss (4811534.885280678, 3.5549033855604235e-12)
Iter #: 4690 loss (4692031.9844201608, 4.1044579568574675e-12)
Iter #: 4700 loss (4633105.3857134385, 3.0262172277034335e-12)
Iter #: 4710 loss (4810401.3354207613, 3.1304421042228452e-12)
Iter #: 4720 loss (4690901.3327978803, 4.4290716619283863e-12)
Iter #: 4730 loss (4631977.6586332908, 4.0889560312663282e-12)
Iter #: 4740 loss (4809276.5173720056, 4.0508268367009017e-12)
Iter #: 4750 loss (4689779.3732278459, 3.130203336278272e-12)
Iter #: 4760 loss (4630858.5833421433, 4.5347393483381749e-12)
Iter #: 4770 loss (4808160.3114904501, 3.5639042499303866e-12)
Iter #: 4780 loss (4688665.9868550859, 3.1618072516515213e-12)
Iter #: 4790 loss (4629748.041787968, 3.6457707401053258e-12)
Iter #: 4800 loss (4807052.6005086852, 4.3726673162943953e-12)
Iter #: 4810 loss (4687561.0571808619, 3.696719274523525e-12)
Iter #: 4820 loss (4628645.9182544407, 3.5360082565127328e-12)
Iter #: 4830 loss (4805953.2694748482, 3.7893561370482036e-12)
Iter #: 4840 loss (4686464.470002275, 3.7695016626838738e-12)
Iter #: 4850 loss (4627552.0993011631, 3.8181008507349356e-12)
Iter #: 4860 loss (4804862.2056934414, 3.7427898427111845e-12)
Iter #: 4870 loss (4685376.1133537153, 3.933337084227645e-12)
Iter #: 4880 loss (4626466.4737057127, 3.609390212355888e-12)
Iter #: 4890 loss (4803779.2986680409, 3.1051888200774629e-12)
Iter #: 4900 loss (4684295.8774501001, 5.8937136856503188e-12)
Iter #: 4910 loss (4625388.9324075468, 3.9767961624739062e-12)
Iter #: 4920 loss (4802704.4400456194, 3.8329713386841102e-12)
Iter #: 4930 loss (4683223.6546319034, 3.085707499506928e-12)
Iter #: 4940 loss (4624319.3684534617, 3.4706509792362748e-12)
Iter #: 4950 loss (4801637.5235628355, 5.2760649374354594e-12)
Iter #: 4960 loss (4682159.3393118847, 3.889203599156647e-12)
Iter #: 4970 loss (4623257.6769449208, 4.118315763547937e-12)
Iter #: 4980 loss (4800578.4449936859, 3.5732163306478914e-12)
Iter #: 4990 loss (4681102.8279232923, 3.4917315001131769e-12)
Iter #: 5000 loss (4622203.7549868301, 2.9944161969435776e-12)
--- 6218.321095228195 seconds ---
